collectionid,title,description,creator,donor,date,date is approximate,subject,location,location (lcsh),latitude,longitude,relation,publisher,source,identifier,rights,format original,type,format,language,rightsstatement,cdmid,objectid,original-objectid,reference_url
plcphotos,Clearwater Sawmill and Lumber factory workings [58],A man works a rough log through a gang saw. The description on the back reads &quot;gang saw in operation.&quot;,,,1966,yes,sawmills; log (wood); woodworking machinery; gang sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_027,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1490,lewiston-plc377,plcphotos1490,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1490.html
plcphotos,Clearwater Sawmill and Lumber factory workings [54],A man operates a gang saw as a log goes through the machine.,,,1966,yes,sawmills; log (wood); woodworking machinery; gang sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_028,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1491,lewiston-plc378,plcphotos1491,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1491.html
plcphotos,Clearwater Sawmill and Lumber factory workings [66],Three pieces of lumber go through a gang saw while a man controls it from the side.,,,1966,yes,sawmills; log (wood); woodworking machinery; gang sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_029,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1492,lewiston-plc379,plcphotos1492,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1492.html
plcphotos,Clearwater Sawmill and Lumber factory workings [47],"Two cut and debarked logs sit waiting to move, while a third comes in to to be cut.",,,1966,yes,sawmills; log (wood); woodworking machinery; gang sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_031,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1493,lewiston-plc380,plcphotos1493,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1493.html
plcphotos,Clearwater Sawmill and Lumber factory workings [51],"One rough log sits, waiting for the machine to finish with another log.",,,1966,yes,sawmills; log (wood); woodworking machinery; gang sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_032,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1494,lewiston-plc381,plcphotos1494,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1494.html
plcphotos,Clearwater Sawmill and Lumber factory workings [61],"A man operates a piece of machinery at the Clearwater Paper mill. The description on the back of the photograph reads &quot;Head rig operating at the sawmill of the Lewiston, Idaho plant of PFI.&quot;",,,1966,yes,sawmills; log (wood); woodworking machinery;  head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_034,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1495,lewiston-plc382,plcphotos1495,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1495.html
plcphotos,Clearwater Sawmill and Lumber factory workings [68],"A debarked log is shown either coming out of or going into a piece of machinery. On the right-hand side the machinery, the writing reads &quot;h forests, Potlatch Idaho&quot; and in the lower right hand corner, on the photograph, it is written 6998C.",,,1966,yes,sawmills; log (wood); woodworking machinery,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_040,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1496,lewiston-plc383,plcphotos1496,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1496.html
plcphotos,Clearwater Sawmill and Lumber factory workings [67],Three rough logs sit in front of a large circular saw. A fourth rough log sits in the background.,,,1966,yes,circular saws; sawmills; log (wood); woodworking machinery,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_041,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1497,lewiston-plc384,plcphotos1497,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1497.html
plcphotos,Clearwater Sawmill and Lumber factory workings [10],"Two logs sit in front a set of machinery. The description on the back reads &quot;Head rig #2 from deck.&quot; Also noted on the back is the number #4938-3 as well as the photographer, which reads &quot;Bill Jones Photography 6311 S. W. Wilbard St. Portland 19 Oregon Ch. 4-4943.&quot;",,"Jones, Bill",1966,yes,sawmills; log (wood); woodworking machinery;  head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_043,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1498,lewiston-plc385,plcphotos1498,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1498.html
plcphotos,Clearwater Sawmill and Lumber factory workings [07],"Debarked logs sit waiting for the next step in the process. The description on the back reads &quot;PFI Head rigs, from right to left #1, #2, and #3 (Lewiston).&quot; On the back it also lists the identifying number as #4938-1 as well as the photographer. This reads as &quot;Bill Jones Photography 6311 S. W. Wilbard St. Portland 19 Oregon Ch. 4-4943.&quot;",,"Jones, Bill",1966,yes,sawmills; log (wood); woodworking machinery; head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_044,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1499,lewiston-plc386,plcphotos1499,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1499.html
plcphotos,Clearwater Sawmill and Lumber factory workings [11],"In the foreground, debarked logs sit waiting. In the background mill machinery. The description on the back reads &quot;PFI (Lewiston) Head rig #3.&quot; It lists the identifying number as #4938-12 as well as the photographer: &quot;Bill Jones Photography 6311 S. W. Wilbard St. Portland 19 Oregon Ch. 4-4943.&quot;",,"Jones, Bill",1966,yes,sawmills; log (wood); woodworking machinery; head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_045,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1500,lewiston-plc387,plcphotos1500,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1500.html
plcphotos,Clearwater Sawmill and Lumber factory workings [59],"On the left-hand side of the photograph, a log waits to be put through the saw. In the middle of the photograph, a log goes through the saw. The description on the back of the photograph reads &quot;Head saw.&quot;",,,1966,yes,sawmills; log (wood); woodworking machinery; head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_046,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1501,lewiston-plc388,plcphotos1501,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1501.html
plcphotos,Clearwater Sawmill and Lumber factory workings [08],One log is being put through a head rig while others wait. Description on the back reads &quot;#4939-10 PFI (Lewiston) Head rig #4.&quot; The photographer stamp reads &quot;Bill Jones Photography 6311 S. W. Wilbard St. Portland 19 Oregon Ch. 4-4943.&quot;,,"Jones, Bill",1966,yes,sawmills; log (wood); woodworking machinery; head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_049,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1502,lewiston-plc389,plcphotos1502,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1502.html
plcphotos,Clearwater Sawmill and Lumber factory workings [50],"One rough log waits to go through the head saw, while another goes through.",,,1966,yes,sawmills; log (wood); woodworking machinery; head rig,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 9, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_9_051,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1503,lewiston-plc390,plcphotos1503,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1503.html
